country,Year,Wind_consumption,Solar_consumption,Hydro_consumption,Wind_generation,Hydro_generation,Solar_generation,Wind diffrence,Solar diffrence,Hydro diffrence
Belgium,2019,9.7256,4.247,0.302,9.75,0.3,4.25,0.024399999999999977,0.003,-0.002
Belgium,2020,13.03086657,5.137378997,0.281926695,12.76,0.27,5.11,-0.27086657,-0.027378997,-0.011926695
Brazil,1990,0,0,206.708,0,206.708,0,0,0,0
Brazil,1991,0,0,217.782,0,217.782,0,0,0,0
Brazil,1992,0,0,223.343,0,223.343,0,0,0,0
Brazil,1993,0,0,235.065,0,235.065,0,0,0,0
Brazil,1994,0,0,242.705,0,242.705,0,0,0,0
Brazil,1995,0,0,253.905,0,253.905,0,0,0,0
Brazil,1996,0.002,0,265.769,0.002,265.769,0,0,0,0
Brazil,1997,0.004,0,278.972,0.004,278.972,0,0,0,0
Brazil,1998,0.005,0,291.469,0.005,291.469,0,0,0,0
Brazil,1999,0.002,0,293,0.002,293,0,0,0,0
Brazil,2000,0.001,0,304.403,0,301.36,0,-0.001,0,-3.043
Brazil,2001,0.0349,0,267.876,0.04,265.2,0,0.0051,0,-2.676
Brazil,2002,0.061,0,286.092,0.06,283.23,0,-0.001,0,-2.862
Brazil,2003,0.061,0,305.616,0.06,302.56,0,-0.001,0,-3.056
Brazil,2004,0.061,0,320.7969068,0.06,317.59,0,-0.001,0,-3.2069068
Brazil,2005,0.0929,0,337.4566739,0.09,334.08,0,-0.0029,0,-3.3766739
Brazil,2006,0.237,0,348.80546,0.24,345.32,0,0.003,0,-3.48546
Brazil,2007,0.662781836,0,374.0151216,0.64,370.27,0,-0.022781836,0,-3.7451216
Brazil,2008,1.183,0,369.5564,0.84,365.86,0,-0.343,0,-3.6964
Brazil,2009,1.238,0,390.988065,1.24,387.08,0,0.002,0,-3.908065
Brazil,2010,2.176558,0,403.2898133,2.18,399.26,0,0.003442,0,-4.0298133
Brazil,2011,2.704769,0,428.3329199,2.7,424.05,0,-0.004769,0,-4.2829199
Brazil,2012,5.05,0.00098,415.3421755,5.05,411.19,0.01,0,0.00902,-4.1521755
Brazil,2013,6.575862737,0.004793593,390.992014,6.58,387.08,0,0.004137263,-0.004793593,-3.912014
Brazil,2014,12.21025167,0.016081802,373.4390605,12.21,369.7,0.02,-0.00025167,0.003918198,-3.7390605
Brazil,2015,21.62570216,0.058917412,359.7428082,21.63,356.15,0.06,0.00429784,0.001082588,-3.5928082
Brazil,2016,33.488872,0.085260592,380.9109424,33.49,377.1,0.09,0.001128,0.004739408,-3.8109424
Brazil,2017,42.37325825,0.831813401,370.9064564,42.37,367.2,0.83,-0.00325825,-0.001813401,-3.7064564
Brazil,2018,48.47514121,3.461434834,388.9710759,48.47,385.08,3.46,-0.00514121,-0.001434834,-3.8910759
Brazil,2019,55.98562168,6.654579083,397.8770566,55.99,393.9,6.66,0.00437832,0.005420917,-3.9770566
Brazil,2020,57.01361507,7.958688663,396.7985,57.05,409.5,10.75,0.036384929999996984,2.791311337,12.70150000000001
Bulgaria,1990,0,0,1.878,0,1.63,0,0,0,-0.248
Bulgaria,1991,0,0,2.441,0,2.27,0,0,0,-0.171
Bulgaria,1992,0,0,2.063,0,1.9,0,0,0,-0.163
Bulgaria,1993,0,0,1.942,0,1.79,0,0,0,-0.152
Bulgaria,1994,0,0,1.468,0,1.3,0,0,0,-0.168
Bulgaria,1995,0,0,2.314,0,2.17,0,0,0,-0.144
Bulgaria,1996,0,0,2.919,0,2.89,0,0,0,-0.029
Bulgaria,1997,0,0,2.754,0,2.72,0,0,0,-0.034
Bulgaria,1998,0,0,3.097,0,3.07,0,0,0,-0.027
Bulgaria,1999,0,0,2.753,0,2.73,0,0,0,-0.023
Bulgaria,2000,0,0,2.673,0,2.63,0,0,0,-0.043
Bulgaria,2001,0,0,1.737,0,1.65,0,0,0,-0.087
Bulgaria,2002,0,0,2.194,0,2.12,0,0,0,-0.074
Bulgaria,2003,0,0,3.029,0,2.99,0,0,0,-0.039
Bulgaria,2004,0.001,0,3.168,0,3.14,0,-0.001,0,-0.028
Bulgaria,2005,0.005,0,4.337,0,4.3,0,-0.005,0,-0.037
Bulgaria,2006,0.02,0,4.238,0.02,4.21,0,0,0,-0.028
Bulgaria,2007,0.047,0,2.874,0.05,2.83,0,0.003,0,-0.044
Bulgaria,2008,0.122,0,2.824,0.12,2.79,0,-0.002,0,-0.034
Bulgaria,2009,0.237,0.003,3.47,0.24,3.43,0,0.003,-0.003,-0.04
Bulgaria,2010,0.681,0.015,5.057,0.68,5.03,0.01,-0.001,-0.005,-0.027
Bulgaria,2011,0.861,0.101,2.917,0.86,2.87,0.1,-0.001,-0.001,-0.047
Bulgaria,2012,1.221,0.814,3.226,1.22,3.18,0.81,-0.001,-0.004,-0.046
Bulgaria,2013,1.374,1.361,4.08,1.37,4.04,1.36,-0.004,-0.001,-0.04
Bulgaria,2014,1.331,1.252,4.605,1.33,4.6,1.25,-0.001,-0.002,-0.005
Bulgaria,2015,1.452,1.383,5.661,1.45,5.65,1.38,-0.002,-0.003,-0.011
Bulgaria,2016,1.425,1.386,3.942,1.42,3.88,1.39,-0.005,0.004,-0.062
Bulgaria,2017,1.504064,1.402965,2.828103,1.5,2.83,1.4,-0.004064,-0.002965,0.001897
Bulgaria,2018,1.318123,1.342775,5.146578,1.32,5.15,1.34,0.001877,-0.002775,0.003422
Bulgaria,2019,1.317,1.4425,2.9658,1.32,2.93,1.44,0.003,-0.0025,-0.0358
Bulgaria,2020,1.47723988,1.497319069,2.951120825,1.48,2.82,1.48,0.00276012,-0.017319069,-0.131120825
CIS,1990,0,0,211.2386082,0,211.239,0,0,0,0.0003918
CIS,1991,0,0,211.4583,0,211.458,0,0,0,-0.0003
CIS,1992,0,0,216.0005,0,216,0,0,0,-0.0005
CIS,1993,0,0,222.579,0,222.579,0,0,0,0
CIS,1994,0,0,226.33,0,226.33,0,0,0,0
CIS,1995,0,0,220.3152,0,220.315,0,0,0,-0.0002
CIS,1996,0,0,198.816,0,198.816,0,0,0,0
CIS,1997,0,0,197.854,0,197.854,0,0,0,0
CIS,1998,0,0,198.338,0,198.338,0,0,0,0
CIS,1999,0,0,203.164,0,203.164,0,0,0,0
CIS,2000,0.0019,0,208.4302046,0.002,208.43,0,0.0001,0,-0.0002046
CIS,2001,0.0031,0,217.3062926,0.003,217.306,0,-1.00E-04,0,-0.0002926
CIS,2002,0.0062,0,207.3236969,0.006,207.324,0,-0.0002,0,0.0003031
CIS,2003,0.0086,0,205.713567,0.009,205.714,0,0.0004,0,0.000433
CIS,2004,0.008010101,0,225.7875374,0.008,225.788,0,-1.01E-05,0,0.0004626
CIS,2005,0.0078,0,223.5215278,0.008,223.522,0,0.0002,0,0.0004722
CIS,2006,0.0088,0,222.0111462,0.009,222.011,0,0.0002,0,-0.0001462
CIS,2007,0.0105,0,227.4092604,0.01,227.409,0,-0.0005,0,-0.0002604
CIS,2008,0.0081,0,207.6668828,0.008,207.667,0,-1.00E-04,0,0.0001172
CIS,2009,0.0112,7.38e-06,218.3186585,0.011,218.319,0,-0.0002,-7.38E-06,0.0003415
CIS,2010,0.009786,0.000240125,216.837877,0.01,216.838,0,0.000214,-0.000240125,0.000123
CIS,2011,0.012539,0.00182275,212.7478767,0.013,212.748,0.002,0.000461,0.00017725,0.0001233
CIS,2012,0.018116,0.006337759,213.0366011,0.018,213.037,0.006,-0.000116,-0.000337759,0.0003989
CIS,2013,0.0211217,0.0188439,229.4372169,0.021,229.437,0.019,-0.0001217,0.0001561,-0.0002169
CIS,2014,0.1256712,0.17737725,221.1443932,0.126,221.144,0.177,0.0003288,-0.00037725,-0.0003932
CIS,2015,0.3290593,0.41103975,215.4258085,0.329,215.426,0.411,-5.93E-05,-3.98E-05,0.0001915
CIS,2016,0.5239033,0.636049874,236.3356069,0.524,236.336,0.636,9.670000000006063e-05,-4.99E-05,0.0003931
CIS,2017,0.6069637,0.78064925,240.8469037,0.607,240.847,0.781,3.629999999998912e-05,0.00035075,9.629999999560823e-05
CIS,2018,0.8290751,0.95261435,244.31325,0.829,244.313,0.953,-7.51E-05,0.00038565,-0.00025
CIS,2019,1.3396434,1.69337465,248.4666359,1.34,248.467,1.693,0.0003566,-0.00037465,0.0003641
CIS,2020,2.598588621,4.754337228,265.5866795,2.599,265.587,4.754,0.000411379,-0.000337228,0.0003205
Canada,1990,0.001919192,0,295.6833232,0.002,295.683,0,8.080800000000014e-05,0,-0.0003232
Canada,1991,0.001919192,0,307.2759919,0.002,307.276,0,8.080800000000014e-05,0,8.100000002286833e-06
Canada,1992,0.059,0.002052632,315.1746545,0.059,315.175,0.002,0,-5.26E-05,0.0003455
Canada,1993,0.059,0.002052632,322.213898,0.059,322.214,0.002,0,-5.26E-05,0.000102
Canada,1994,0.059,0.002052632,327.8555808,0.059,327.856,0.002,0,-5.26E-05,0.0004192
Canada,1995,0.059,0.003842105,334.0597343,0.059,334.06,0.004,0,0.000157895,0.0002657
Canada,1996,0.062,0.005894737,354.5920747,0.062,354.592,0.006,0,0.000105263,-7.47E-05
Canada,1997,0.062,0.006947368,348.6796212,0.062,348.68,0.007,0,5.263200000000037e-05,0.0003788
Canada,1998,0.062,0.010105263,330.8699253,0.062,330.87,0.01,0,-0.000105263,7.470000002740562e-05
Canada,1999,0.162,0.013263158,345.0007828,0.162,345.001,0.013,0,-0.000263158,0.0002172
Canada,2000,0.264,0.016421053,356.7600778,0.26,354.92,0.02,-0.004,0.003578947,-1.8400778
Canada,2001,0.329,0.019578947,331.5210293,0.34,329.99,0.02,0.011,0.000421053,-1.5310293
Canada,2002,0.405,0.022736842,349.2746394,0.41,347.05,0.02,0.005,-0.002736842,-2.2246394
Canada,2003,0.69,0.022789474,336.1393646,0.83,334.07,0.02,0.14,-0.002789474,-2.0693646
Canada,2004,0.945,0.014263158,338.3983606,0.95,337.43,0.01,0.005,-0.004263158,-0.9683606
Canada,2005,1.552,0.018473684,361.9557495,1.57,358.3,0.02,0.018000000000000016,0.001526316,-3.6557495
Canada,2006,2.448,0.022684211,352.8872859,2.47,349.32,0.02,0.022,-0.002684211,-3.5672859
Canada,2007,2.977206,0.028947368,367.6214596,3.01,363.91,0.03,0.032794,0.001052632,-3.7114596
Canada,2008,3.788514141,0.035,377.4877303,3.79,373.68,0.04,0.001485859,0.005,-3.8077303
Canada,2009,6.641651515,0.109,368.6874051,6.64,364.96,0.1,-0.001651515,-0.009,-3.7274051
Canada,2010,8.724191919,0.255,351.384803,8.72,347.87,0.25,-0.004191919,-0.005,-3.514803
Canada,2011,10.18857374,0.572,375.7237242,10.19,371.97,0.57,0.00142626,-0.002,-3.7537242
Canada,2012,11.31148788,0.881,380.2671364,11.31,376.46,0.87,-0.00148788,-0.011,-3.8071364
Canada,2013,11.14544343,1.499,391.7888717,18.09,387.87,1.48,6.94455657,-0.019,-3.9188717
Canada,2014,12.8170697,2.12,382.5013788,22.54,378.68,2.1,9.7229303,-0.02,-3.8213788
Canada,2015,26.96639091,2.895,382.1932566,26.96,378.37,2.87,-0.00639091,-0.025,-3.8232566
Canada,2016,30.93311717,4.032322222,385.4324253,30.93,381.58,3.99,-0.00311717,-0.042322222,-3.8524253
Canada,2017,31.51361515,3.573738384,394.5873848,31.51,390.64,3.54,-0.00361515,-0.033738384,-3.9473848
Canada,2018,33.14446566,3.796969697,385.8939616,33.18,382.02,3.76,0.03553434,-0.036969697,-3.8739616
Canada,2019,32.6596697,4.216972727,379.6689263,32.66,377.98,4.08,0.0003303,-0.136972727,-1.6889263
Canada,2020,36.10247467,4.424325253,384.6719359,36.1,383,4.28,-0.00247467,-0.144325253,-1.6719359
Chile,1990,0,0,8.941428,0,8.941,0,0,0,-0.000428
Chile,1991,0,0,13.135654,0,13.136,0,0,0,0.000346
Chile,1992,0,0,16.74015,0,16.74,0,0,0,-0.00015
Chile,1993,0,0,17.217321,0,17.217,0,0,0,-0.000321
Chile,1994,0,0,16.985472,0,16.985,0,0,0,-0.000472
Chile,1995,0,0,18.413739,0,18.414,0,0,0,0.000261
Chile,1996,0,0,16.873468,0,16.873,0,0,0,-0.000468
Chile,1997,0,0,18.943148,0,18.943,0,0,0,-0.000148
Chile,1998,0,0,15.937255,0,15.937,0,0,0,-0.000255
Chile,1999,0,0,13.577,0,13.577,0,0,0,0
Chile,2000,0,0,19.081,0,19.55,0,0,0,0.4690000000000012
Chile,2001,0.007,0,21.68,0.01,20.79,0,0.003,0,-0.89
Chile,2002,0.007,0,23.187,0.01,22.04,0,0.003,0,-1.147
Chile,2003,0.007,0,22.603,0.01,21.46,0,0.003,0,-1.143
Chile,2004,0.005,0,20.96933834,0.01,21.76,0,0.005,0,0.7906616600000014
Chile,2005,0.007,0,25.5755,0.01,26.22,0,0.003,0,0.6444999999999972
Chile,2006,0.007,0,28.21505008,0.01,28.84,0,0.003,0,0.6249499199999988
Chile,2007,0.0112,0,22.33485911,0.01,22.9,0,-0.0012,0,0.5651408899999986
Chile,2008,0.03812314,0,24.26614619,0.04,23.95,0,0.00187686,0,-0.31614619
Chile,2009,0.07901422,0,25.17931053,0.08,25.04,0,0.00098578,0,-0.13931053
Chile,2010,0.32532599,0,21.75947414,0.33,21.64,0,0.00467401,0,-0.11947414
Chile,2011,0.33759564,0,20.51000509,0.34,20.94,0,0.00240436,0,0.42999491000000134
Chile,2012,0.40838745,0.00034039,20.16202386,0.41,19.98,0,0.00161255,-0.00034039,-0.18202386
Chile,2013,0.545075566,0.00675656,19.90721056,0.55,19.68,0.01,0.004924434,0.00324344,-0.22721056
Chile,2014,1.44312018,0.458712984,23.0450776,1.44,22.81,0.48,-0.00312018,0.021287015999999992,-0.2350776
Chile,2015,2.11464801,1.360100279,23.62150692,2.12,23.4,1.24,0.00535199,-0.120100279,-0.22150692
Chile,2016,2.451839459,2.5502637,19.69072697,2.45,22.81,2.59,-0.001839459,0.0397363,3.1192730299999987
Chile,2017,3.625559357,3.895948315,21.32573088,3.52,20.89,3.84,-0.105559357,-0.055948315,-0.43573088
Chile,2018,3.587894717,5.118720829,23.36676918,3.59,22.9,5.12,0.002105283,0.001279171,-0.46676918
Chile,2019,4.895221294,6.300226399,21.44032717,4.9,20.67,6.14,0.004778706,-0.160226399,-0.77032717
Chile,2020,5.625540663,7.614843515,20.65732844,5.52,20.79,7.62,-0.105540663,0.005156485,0.13267155999999858
China,1990,0.002020202,0.002,126.7439726,0.002,126.744,0.002,-2.02E-05,0,2.739999999334941e-05
China,1991,0.009090909,0.002,124.6889516,0.009,124.689,0.002,-9.09E-05,0,4.839999999717293e-05
China,1992,0.131313131,0.003,130.6860774,0.131,130.686,0.003,-0.000313131,0,-7.74E-05
China,1993,0.212121212,0.004,151.8461646,0.212,151.846,0.004,-0.000121212,0,-0.0001646
China,1994,0.383838384,0.005,167.428969,0.384,167.429,0.005,0.000161616,0,3.100000000699765e-05
China,1995,0.616161616,0.007,190.58,0.616,190.58,0.007,-0.000161616,0,0
China,1996,0.093939394,0.009,187.97,0.094,187.97,0.009,6.060600000000471e-05,0,0
China,1997,0.197979798,0.011,195.98,0.198,195.98,0.011,2.0201999999996945e-05,0,0
China,1998,0.355555556,0.014,198.89,0.356,198.89,0.014,0.000444444,0,0
China,1999,0.473737374,0.017,196.58,0.474,196.58,0.017,0.000262626,0,0
China,2000,0.58989899,0.022,222.41,0.59,222.41,0.02,0.00010101,-0.002,0
China,2001,0.719191919,0.031,277.43,0.72,277.43,0.03,0.000808081,-0.001,0
China,2002,0.837373737,0.048,287.97,0.84,287.97,0.05,0.002626263,0.002,0
China,2003,0.996969697,0.064,283.68,1,283.68,0.06,0.003030303,-0.004,0
China,2004,1.277777778,0.076,353.544,1.28,353.54,0.08,0.002222222,0.004,-0.004
China,2005,1.946060606,0.084,397.017,1.95,397.02,0.08,0.003939394,-0.004,0.003
China,2006,3.711818182,0.095,435.786,3.71,435.79,0.09,-0.001818182,-0.005,0.004
China,2007,5.479292929,0.114,485.264,5.48,485.26,0.11,0.000707071,-0.004,-0.004
China,2008,13.1,0.152,636.96,13.1,636.96,0.15,0,-0.002,0
China,2009,27.61499783,0.279,615.644,27.61,615.64,0.28,-0.00499783,0.001,-0.004
China,2010,49.39962,0.701,711.38314,49.4,711.38,0.7,0.00038,-0.001,-0.00314
China,2011,74.1,2.61,688.045,74.1,688.04,2.61,0,0,-0.005
China,2012,103.0499065,3.5945099,862.79411,103.05,862.79,3.59,9.349999999130887e-05,-0.0045099,-0.00411
China,2013,138.2641332,8.3738865,909.6122734,138.26,909.61,8.37,-0.0041332,-0.0038865,-0.0022734
China,2014,159.7627,23.51216,1059.69167,159.76,1059.69,23.51,-0.0027,-0.00216,-0.00167
China,2015,185.59144,39.48057,1114.51541,185.59,1114.52,39.48,-0.00144,-0.00057,0.00459
China,2016,240.8605,66.52795,1153.2675,240.86,1153.27,66.53,-0.0005,0.00205,0.0025
China,2017,304.6,117.8,1165.065,304.6,1165.06,117.8,0,0,-0.005
China,2018,365.8,176.9,1198.887,365.8,1198.89,176.9,0,0,0.003
China,2019,405.3,224,1272.538,405.3,1272.54,224,0,0,0.002
China,2020,466.5,261.1,1322.009109,466.5,1322.01,261.1,0,0,0.000891
Colombia,1990,0,0,27.495852,0,27.496,0,0,0,0.000148
Colombia,1991,0,0,27.72608,0,27.726,0,0,0,-8.00E-05
Colombia,1992,0,0,22.280584,0,22.281,0,0,0,0.000416
Colombia,1993,0,0,27.856392,0,27.856,0,0,0,-0.000392
Colombia,1994,0,0,32.058392,0,32.058,0,0,0,-0.000392
Colombia,1995,0,0,31.9894,0,31.989,0,0,0,-0.0004
Colombia,1996,0,0,35.28762418,0,35.288,0,0,0,0.00037582
Colombia,1997,0,0,31.47576,0,31.476,0,0,0,0.00024
Colombia,1998,0,0,30.781684,0,30.782,0,0,0,0.000316
Colombia,1999,0,0,33.700658,0,33.701,0,0,0,0.000342
Colombia,2000,0,0.001835014,30.815718,0,31.75,0.01,0,0.008164986,0.9342819999999996
Colombia,2001,0,0.00266875,31.632658,0,31.48,0.01,0,0.00733125,-0.152658
Colombia,2002,0,0.00465125,33.968038,0,33.63,0.01,0,0.00534875,-0.338038
Colombia,2003,0,0.006405,36.17636,0,35.81,0.01,0,0.003595,-0.36636
Colombia,2004,0.05199,0.007951726,38.330058,0.05,39.68,0.01,-0.00199,0.002048274,1.3499419999999986
Colombia,2005,0.04948,0.00953125,39.220888,0.05,39.4,0.01,0.00052,0.00046875,0.17911199999999639
Colombia,2006,0.062981393,0,42.55789177,0.06,42.31,0.01,-0.002981393,0.01,-0.24789177
Colombia,2007,0.049890975,0,44.24198163,0.05,44,0.01,0.000109025,0.01,-0.24198163
Colombia,2008,0.053918167,0,46.16088281,0.05,45.94,0.01,-0.003918167,0.01,-0.22088281
Colombia,2009,0.057707814,0,40.83736603,0.06,40.64,0.01,0.002292186,0.01,-0.19736603
Colombia,2010,0.03856992,0,40.55746263,0.04,40,0.01,0.00143008,0.01,-0.55746263
Colombia,2011,0.041271945,0,48.42747813,0.04,48.39,0.01,-0.001271945,0.01,-0.03747813
Colombia,2012,0.054854711,0,47.58170976,0.05,47.11,0.01,-0.004854711,0.01,-0.47170976
Colombia,2013,0.057624803,0,44.36279007,0.06,49.76,0.01,0.002375197,0.01,5.397209929999995
Colombia,2014,0.070230298,0,44.7419634,0.07,47.39,0.01,-0.000230298,0.01,2.6480365999999975
Colombia,2015,0.068377448,0,44.68190237,0.07,48.08,0.01,0.001622552,0.01,3.398097629999995
Colombia,2016,0.050887341,0,46.78792653,0.05,48.6,0.01,-0.000887341,0.01,1.8120734700000014
Colombia,2017,0.003071419,0,57.3419,0,60.82,0.01,-0.003071419,0.01,3.4780999999999977
Colombia,2018,0.055437176,0.011999821,56.64701407,0.04,59.33,0.02,-0.015437176,0.008000179,2.682985930000001
Colombia,2019,0.063324063,0.131226024,54.14455518,0.06,53.99,0.14,-0.003324063,0.008773976,-0.15455518
Colombia,2020,0.029023529,0.179402549,43.99338707,0.06,45.82,0.19,0.030976471,0.010597451000000008,1.8266129300000031
Croatia,1990,0,0,3.805,0,3.92,0,0,0,0.11499999999999977
Croatia,1991,0,0,5.881,0,5.53,0,0,0,-0.351
Croatia,1992,0,0,4.349,0,4.35,0,0,0,0.001
Croatia,1993,0,0,4.55,0,4.55,0,0,0,0
Croatia,1994,0,0,5.435,0,5.43,0,0,0,-0.005
Croatia,1995,0,0,5.683,0,5.68,0,0,0,-0.003
Croatia,1996,0,0,7.863,0,7.86,0,0,0,-0.003
Croatia,1997,0,0,5.853,0,5.85,0,0,0,-0.003
Croatia,1998,0,0,6.022,0,6.02,0,0,0,-0.002
Croatia,1999,0,0,7.327,0,7.33,0,0,0,0.003
Croatia,2000,0,0,6.453,0,6.45,0,0,0,-0.003
Croatia,2001,0,0,7.181,0,7.18,0,0,0,-0.001
Croatia,2002,0,0,5.851,0,5.85,0,0,0,-0.001
Croatia,2003,0,0,5.458,0,5.46,0,0,0,0.002
Croatia,2004,0.002,0,7.627,0,7.63,0,-0.002,0,0.003
Croatia,2005,0.01,0,7.036,0.01,7.04,0,0,0,0.004
Croatia,2006,0.019,0,6.617,0.02,6.62,0,0.001,0,0.003
Croatia,2007,0.035,0,4.7,0.03,4.7,0,-0.005,0,0
Croatia,2008,0.04,0,5.781,0.04,5.78,0,0,0,-0.001
Croatia,2009,0.054,1.6464e-05,7.409,0.05,7.41,0,-0.004,-1.65E-05,0.001
Croatia,2010,0.139,1.6464e-05,9.126,0.14,9.13,0,0.001,-1.65E-05,0.004
Croatia,2011,0.201,1.6464e-05,5.033,0.2,5.03,0,-0.001,-1.65E-05,-0.003
Croatia,2012,0.329,0.002,4.837,0.33,4.84,0,0.001,-0.002,0.003
Croatia,2013,0.517,0.011293959,8.622,0.52,8.62,0.01,0.003,-0.001293959,-0.002
Croatia,2014,0.73,0.035,9.007,0.73,9.01,0.04,0,0.005,0.003
Croatia,2015,0.796,0.057,6.391,0.8,6.39,0.06,0.004,0.003,-0.001
Croatia,2016,1.014,0.066,6.853,1.01,6.85,0.07,-0.004,0.004,-0.003
Croatia,2017,1.204,0.0787,5.3074,1.2,5.31,0.08,-0.004,0.0013,0.0026
Croatia,2018,1.3354,0.0749,7.7009,1.34,7.7,0.07,0.0046,-0.0049,-0.0009
Croatia,2019,1.4673,0.0831,5.8261,1.47,5.83,0.08,0.0027,-0.0031,0.0039
Croatia,2020,1.732291574,0.084059115,5.667144228,1.72,5.66,0.1,-0.012291574,0.015940885000000002,-0.007144228
Cyprus,1990,0,0,0,0,0,0,0,0,0
Cyprus,1991,0,0,0,0,0,0,0,0,0
Cyprus,1992,0,0,0,0,0,0,0,0,0
Cyprus,1993,0,0,0,0,0,0,0,0,0
Cyprus,1994,0,0,0,0,0,0,0,0,0
Cyprus,1995,0,0,0,0,0,0,0,0,0
Cyprus,1996,0,0,0,0,0,0,0,0,0
Cyprus,1997,0,0,0,0,0,0,0,0,0
Cyprus,1998,0,0,0,0,0,0,0,0,0
Cyprus,1999,0,0,0,0,0,0,0,0,0
Cyprus,2000,0,0,0,0,0,0,0,0,0
Cyprus,2001,0,0,0,0,0,0,0,0,0
Cyprus,2002,0,0,0,0,0,0,0,0,0
Cyprus,2003,0,0,0,0,0,0,0,0,0
Cyprus,2004,0.000355,0.0004,0,0,0,0,-0.000355,-0.0004,0
Cyprus,2005,0.000355,0.000566,0,0,0,0,-0.000355,-0.000566,0
Cyprus,2006,0.000355,0.001002,0,0,0,0,-0.000355,-0.001002,0
Cyprus,2007,0.000356,0.001733,0,0,0,0,-0.000356,-0.001733,0
Cyprus,2008,0.000356,0.003,0,0,0,0,-0.000356,-0.003,0
Cyprus,2009,0.000356,0.004,0,0,0,0,-0.000356,-0.004,0
Cyprus,2010,0.031,0.007,0,0.03,0,0.01,-0.001,0.003,0
Cyprus,2011,0.114,0.012,0,0.11,0,0.01,-0.004,-0.002,0
Cyprus,2012,0.185,0.022,0,0.19,0,0.02,0.005,-0.002,0
Cyprus,2013,0.231,0.047,0,0.23,0,0.05,-0.001,0.003,0
Cyprus,2014,0.1839,0.0836,0,0.18,0,0.08,-0.0039,-0.0036,0
Cyprus,2015,0.221857,0.126659,0,0.22,0,0.13,-0.001857,0.003341,0
Cyprus,2016,0.226701,0.145937,0,0.23,0,0.15,0.003299,0.004063,0
Cyprus,2017,0.21145,0.17202,0,0.21,0,0.17,-0.00145,-0.00202,0
Cyprus,2018,0.22061,0.19183,0,0.22,0,0.2,-0.00061,0.00817,0
Cyprus,2019,0.238565,0.218267,0,0.24,0,0.22,0.001435,0.001733,0
Cyprus,2020,0.239983,0.324875,0,0.24,0,0.3,1.6999999999989246e-05,-0.024875,0
Czechia,1990,0,0,1.161,0,1.16,0,0,0,-0.001
Czechia,1991,0,0,1.089,0,1.09,0,0,0,0.001
Czechia,1992,0,0,1.402,0,1.4,0,0,0,-0.002
Czechia,1993,0,0,1.369,0,1.37,0,0,0,0.001
Czechia,1994,0,0,1.46,0,1.46,0,0,0,0
Czechia,1995,0,0,2.002,0,2,0,0,0,-0.002
Czechia,1996,0,0,1.969,0,1.97,0,0,0,0.001
Czechia,1997,0,0,1.699,0,1.7,0,0,0,0.001
Czechia,1998,0,0,1.396,0,1.4,0,0,0,0.004
Czechia,1999,0,0,1.681,0,1.68,0,0,0,-0.001
Czechia,2000,0,0,1.758,0,1.76,0,0,0,0.002
Czechia,2001,0.0002,0,2.054,0,2.05,0,-0.0002,0,-0.004
Czechia,2002,0.0016,0,2.492,0,2.49,0,-0.0016,0,-0.002
Czechia,2003,0.0039,0,1.383,0,1.38,0,-0.0039,0,-0.003
Czechia,2004,0.0099,0.0001,2.0191,0.01,2.02,0,9.99999999999994e-05,-0.0001,0.0009
Czechia,2005,0.02128,6.8e-05,2.37991,0.02,2.38,0,-0.00128,-6.80E-05,8.999999999970143e-05
Czechia,2006,0.049375,0.00017,2.55073,0.05,2.55,0,0.000625,-0.00017,-0.00073
Czechia,2007,0.125098,0.001754,2.079338,0.13,2.09,0,0.004902,-0.001754,0.010662
Czechia,2008,0.244661,0.012937,2.024335,0.24,2.02,0.01,-0.004661,-0.002937,-0.004335
Czechia,2009,0.288067,0.088807,2.42962,0.29,2.43,0.09,0.001933,0.001193,0.00038
Czechia,2010,0.335493,0.615702,2.7894,0.34,2.79,0.62,0.004507,0.004298,0.0006
Czechia,2011,0.3968,2.118,2.1341,0.4,1.96,2.18,0.0032,0.062,-0.1741
Czechia,2012,0.4173,2.1731,2.2315,0.42,2.13,2.15,0.0027,-0.0231,-0.1015
Czechia,2013,0.4783,2.0702,2.8564,0.48,2.73,2.03,0.0017,-0.0402,-0.1264
Czechia,2014,0.4765,2.1229,1.9092,0.48,1.91,2.12,0.0035,-0.0029,0.0008
Czechia,2015,0.5726,2.2638,1.7948,0.57,1.79,2.26,-0.0026,-0.0038,-0.0048
Czechia,2016,0.497,2.131,2.0005,0.5,2,2.13,0.003,-0.001,-0.0005
Czechia,2017,0.591038,2.193368,1.8695,0.59,1.87,2.19,-0.001038,-0.003368,0.0005
Czechia,2018,0.60933,2.339677,1.6274,0.61,1.63,2.36,0.00067,0.020323,0.0026
Czechia,2019,0.7,2.2859,2.008,0.7,2.01,2.31,0,0.024100000000000232,0.002
Czechia,2020,0.6991,2.2331,2.1423,0.7,2.14,2.29,0.0009,0.0569,-0.0023
Denmark,1990,0.6103,0,0.028,0.61,0.03,0,-0.0003,0,0.002
Denmark,1991,0.7401,0,0.0254,0.74,0.03,0,-1.00E-04,0,0.0046
Denmark,1992,0.9154,0,0.0277,0.92,0.03,0,0.0046,0,0.0023
Denmark,1993,1.0342,0,0.0275,1.03,0.03,0,-0.0042,0,0.0025
Denmark,1994,1.137,0,0.0326,1.14,0.03,0,0.003,0,-0.0026
