country,Year,Wind Generation - TWh,Solar Generation - TWh,Geo Biomass Other - TWh,Hydro Generation - TWh,Code,Electricity from wind (TWh),Electricity from hydro (TWh),Electricity from solar (TWh),Electricity from other renewables including bioenergy (TWh)
Belgium,2014,4.6153,2.8862,4.4732,0.2952,BEL,4.62,0.29,2.89,4.41
Belgium,2015,5.574,3.0563,5.5637,0.3184,BEL,5.57,0.32,3.06,5.5
Belgium,2016,5.4377,3.0952,5.4499,0.37,BEL,5.42,0.37,3.1,5.36
Belgium,2017,6.5137,3.3076,5.777,0.2701,BEL,6.52,0.27,3.31,5.7
Belgium,2018,7.4647,3.9029,5.4708,0.3135,BEL,7.57,0.29,3.9,5.41
Belgium,2019,9.7256,4.247,5.2409,0.302,BEL,9.75,0.3,4.25,5.16
Belgium,2020,13.03086657,5.137378997,5.331659266,0.281926695,BEL,12.76,0.27,5.11,5.27
Brazil,1990,0.0,0.0,3.8590625,206.708,BRA,0.0,206.708,0.0,3.859
Brazil,1991,0.0,0.0,3.999612563,217.782,BRA,0.0,217.782,0.0,4.0
Brazil,1992,0.0,0.0,4.929360738,223.343,BRA,0.0,223.343,0.0,4.929
Brazil,1993,0.0,0.0,4.983937033,235.065,BRA,0.0,235.065,0.0,4.984
Brazil,1994,0.0,0.0,5.388223649,242.705,BRA,0.0,242.705,0.0,5.388
Brazil,1995,0.0,0.0,5.593740489,253.905,BRA,0.0,253.905,0.0,5.594
Brazil,1996,0.002,0.0,6.752709628,265.769,BRA,0.002,265.769,0.0,6.753
Brazil,1997,0.004,0.0,7.378950998,278.972,BRA,0.004,278.972,0.0,7.379
Brazil,1998,0.005,0.0,7.505233012,291.469,BRA,0.005,291.469,0.0,7.505
Brazil,1999,0.002,0.0,8.376002281,293.0,BRA,0.002,293.0,0.0,8.376
Brazil,2000,0.001,0.0,7.855363,304.403,BRA,0.0,301.36,0.0,7.41
Brazil,2001,0.0349,0.0,8.990407,267.876,BRA,0.04,265.2,0.0,8.47
Brazil,2002,0.061,0.0,10.22614696,286.092,BRA,0.06,283.23,0.0,9.66
Brazil,2003,0.061,0.0,11.894463,305.616,BRA,0.06,302.56,0.0,11.26
Brazil,2004,0.061,0.0,12.4750557,320.7969068,BRA,0.06,317.59,0.0,11.78
Brazil,2005,0.0929,0.0,13.59093928,337.4566739,BRA,0.09,334.08,0.0,12.79
Brazil,2006,0.237,0.0,14.84565898,348.80546,BRA,0.24,345.32,0.0,13.99
Brazil,2007,0.662781836,0.0,18.06344408,374.0151216,BRA,0.64,370.27,0.0,16.97
Brazil,2008,1.183,0.0,19.7862573,369.5564,BRA,0.84,365.86,0.0,18.91
Brazil,2009,1.238,0.0,22.87587213,390.988065,BRA,1.24,387.08,0.0,21.81
Brazil,2010,2.176558,0.0,31.94237545,403.2898133,BRA,2.18,399.26,0.0,30.52
Brazil,2011,2.704769,0.0,32.62904072,428.3329199,BRA,2.7,424.05,0.0,31.29
Brazil,2012,5.05,0.00098,35.76567086,415.3421755,BRA,5.05,411.19,0.01,34.35
Brazil,2013,6.575862737,0.004793593,40.97184609,390.992014,BRA,6.58,387.08,0.0,39.22
Brazil,2014,12.21025167,0.016081802,47.07918279,373.4390605,BRA,12.21,369.7,0.02,45.05
Brazil,2015,21.62570216,0.058917412,49.88032083,359.7428082,BRA,21.63,356.15,0.06,47.7
Brazil,2016,33.488872,0.085260592,51.33469956,380.9109424,BRA,33.49,377.1,0.09,49.18
Brazil,2017,42.37325825,0.831813401,52.91210534,370.9064564,BRA,42.37,367.2,0.83,50.51
Brazil,2018,48.47514121,3.461434834,54.38223437,388.9710759,BRA,48.47,385.08,3.46,51.97
Brazil,2019,55.98562168,6.654579083,54.92087661,397.8770566,BRA,55.99,393.9,6.66,52.39
Brazil,2020,57.01361507,7.958688663,55.36807301,396.7985,BRA,57.05,409.5,10.75,50.92
Bulgaria,1990,0.0,0.0,0.0,1.878,BGR,0.0,1.63,0.0,0.0
Bulgaria,1991,0.0,0.0,0.0,2.441,BGR,0.0,2.27,0.0,0.0
Bulgaria,1992,0.0,0.0,0.0,2.063,BGR,0.0,1.9,0.0,0.0
Bulgaria,1993,0.0,0.0,0.0,1.942,BGR,0.0,1.79,0.0,0.0
Bulgaria,1994,0.0,0.0,0.0,1.468,BGR,0.0,1.3,0.0,0.0
Bulgaria,1995,0.0,0.0,0.0,2.314,BGR,0.0,2.17,0.0,0.0
Bulgaria,1996,0.0,0.0,0.0,2.919,BGR,0.0,2.89,0.0,0.0
Bulgaria,1997,0.0,0.0,0.0,2.754,BGR,0.0,2.72,0.0,0.0
Bulgaria,1998,0.0,0.0,0.0,3.097,BGR,0.0,3.07,0.0,0.0
Bulgaria,1999,0.0,0.0,0.0,2.753,BGR,0.0,2.73,0.0,0.0
Bulgaria,2000,0.0,0.0,0.0,2.673,BGR,0.0,2.63,0.0,0.0
Bulgaria,2001,0.0,0.0,0.0,1.737,BGR,0.0,1.65,0.0,0.0
Bulgaria,2002,0.0,0.0,0.0,2.194,BGR,0.0,2.12,0.0,0.0
Bulgaria,2003,0.0,0.0,0.0,3.029,BGR,0.0,2.99,0.0,0.0
Bulgaria,2004,0.001,0.0,0.0,3.168,BGR,0.0,3.14,0.0,0.0
Bulgaria,2005,0.005,0.0,0.0,4.337,BGR,0.0,4.3,0.0,0.0
Bulgaria,2006,0.02,0.0,0.0,4.238,BGR,0.02,4.21,0.0,0.0
Bulgaria,2007,0.047,0.0,0.0,2.874,BGR,0.05,2.83,0.0,0.0
Bulgaria,2008,0.122,0.0,0.016,2.824,BGR,0.12,2.79,0.0,0.02
Bulgaria,2009,0.237,0.003,0.008,3.47,BGR,0.24,3.43,0.0,0.01
Bulgaria,2010,0.681,0.015,0.035,5.057,BGR,0.68,5.03,0.01,0.04
Bulgaria,2011,0.861,0.101,0.056,2.917,BGR,0.86,2.87,0.1,0.06
Bulgaria,2012,1.221,0.814,0.066,3.226,BGR,1.22,3.18,0.81,0.07
Bulgaria,2013,1.374,1.361,0.111713,4.08,BGR,1.37,4.04,1.36,0.11
Bulgaria,2014,1.331,1.252,0.200792,4.605,BGR,1.33,4.6,1.25,0.2
Bulgaria,2015,1.452,1.383,0.270185,5.661,BGR,1.45,5.65,1.38,0.27
Bulgaria,2016,1.425,1.386,0.353614,3.942,BGR,1.42,3.88,1.39,0.35
Bulgaria,2017,1.504064,1.402965,0.395981,2.828103,BGR,1.5,2.83,1.4,0.4
Bulgaria,2018,1.318123,1.342775,1.5921,5.146578,BGR,1.32,5.15,1.34,1.57
Bulgaria,2019,1.317,1.4425,1.8311,2.9658,BGR,1.32,2.93,1.44,1.82
Bulgaria,2020,1.47723988,1.497319069,1.964135979,2.951120825,BGR,1.48,2.82,1.48,1.7
CIS,1990,0.0,0.0,0.065,211.2386082,,0.0,211.239,0.0,0.065
CIS,1991,0.0,0.0,0.065,211.4583,,0.0,211.458,0.0,0.065
CIS,1992,0.0,0.0,0.063,216.0005,,0.0,216.0,0.0,0.063
CIS,1993,0.0,0.0,0.06,222.579,,0.0,222.579,0.0,0.06
CIS,1994,0.0,0.0,0.061,226.33,,0.0,226.33,0.0,0.061
CIS,1995,0.0,0.0,0.059,220.3152,,0.0,220.315,0.0,0.059
CIS,1996,0.0,0.0,0.057,198.816,,0.0,198.816,0.0,0.057
CIS,1997,0.0,0.0,0.057,197.854,,0.0,197.854,0.0,0.057
CIS,1998,0.0,0.0,0.058,198.338,,0.0,198.338,0.0,0.058
CIS,1999,0.0,0.0,0.058,203.164,,0.0,203.164,0.0,0.058
CIS,2000,0.0019,0.0,0.0791,208.4302046,,0.002,208.43,0.0,0.079
CIS,2001,0.0031,0.0,0.1141,217.3062926,,0.003,217.306,0.0,0.114
CIS,2002,0.0062,0.0,0.1733,207.3236969,,0.006,207.324,0.0,0.173
CIS,2003,0.0086,0.0,0.3658,205.713567,,0.009,205.714,0.0,0.366
CIS,2004,0.008010101,0.0,0.4498,225.7875374,,0.008,225.788,0.0,0.45
CIS,2005,0.0078,0.0,0.4513,223.5215278,,0.008,223.522,0.0,0.451
CIS,2006,0.0088,0.0,0.5077,222.0111462,,0.009,222.011,0.0,0.508
CIS,2007,0.0105,0.0,0.4985,227.4092604,,0.01,227.409,0.0,0.498
CIS,2008,0.0081,0.0,0.5219,207.6668828,,0.008,207.667,0.0,0.522
CIS,2009,0.0112,7.38e-06,0.5574,218.3186585,,0.011,218.319,0.0,0.557
CIS,2010,0.009786,0.000240125,0.620914,216.837877,,0.01,216.838,0.0,0.621
CIS,2011,0.012539,0.00182275,0.652208,212.7478767,,0.013,212.748,0.002,0.652
CIS,2012,0.018116,0.006337759,0.597849,213.0366011,,0.018,213.037,0.006,0.598
CIS,2013,0.0211217,0.0188439,0.634027,229.4372169,,0.021,229.437,0.019,0.634
CIS,2014,0.1256712,0.17737725,0.7334,221.1443932,,0.126,221.144,0.177,0.733
CIS,2015,0.3290593,0.41103975,0.681576,215.4258085,,0.329,215.426,0.411,0.682
CIS,2016,0.5239033,0.636049874,0.64301,236.3356069,,0.524,236.336,0.636,0.643
CIS,2017,0.6069637,0.78064925,0.7354732,240.8469037,,0.607,240.847,0.781,0.735
CIS,2018,0.8290751,0.95261435,0.7268354,244.31325,,0.829,244.313,0.953,0.727
CIS,2019,1.3396434,1.69337465,0.7652166,248.4666359,,1.34,248.467,1.693,0.765
CIS,2020,2.598588621,4.754337228,0.760083746,265.5866795,,2.599,265.587,4.754,0.76
Canada,1990,0.001919192,0.0,3.954,295.6833232,CAN,0.002,295.683,0.0,3.954
Canada,1991,0.001919192,0.0,3.984,307.2759919,CAN,0.002,307.276,0.0,3.984
Canada,1992,0.059,0.002052632,4.465,315.1746545,CAN,0.059,315.175,0.002,4.465
Canada,1993,0.059,0.002052632,4.817,322.213898,CAN,0.059,322.214,0.002,4.817
Canada,1994,0.059,0.002052632,5.733,327.8555808,CAN,0.059,327.856,0.002,5.733
Canada,1995,0.059,0.003842105,7.137865803,334.0597343,CAN,0.059,334.06,0.004,7.138
Canada,1996,0.062,0.005894737,7.5285148,354.5920747,CAN,0.062,354.592,0.006,7.529
Canada,1997,0.062,0.006947368,8.16821952,348.6796212,CAN,0.062,348.68,0.007,8.168
Canada,1998,0.062,0.010105263,8.987253723,330.8699253,CAN,0.062,330.87,0.01,8.987
Canada,1999,0.162,0.013263158,8.943148172,345.0007828,CAN,0.162,345.001,0.013,8.943
Canada,2000,0.264,0.016421053,8.917042302,356.7600778,CAN,0.26,354.92,0.02,8.5
Canada,2001,0.329,0.019578947,9.672149201,331.5210293,CAN,0.34,329.99,0.02,9.23
Canada,2002,0.405,0.022736842,10.04610406,349.2746394,CAN,0.41,347.05,0.02,9.58
Canada,2003,0.69,0.022789474,9.417294047,336.1393646,CAN,0.83,334.07,0.02,8.96
Canada,2004,0.945,0.014263158,9.804526316,338.3983606,CAN,0.95,337.43,0.01,9.29
Canada,2005,1.552,0.018473684,9.154255789,361.9557495,CAN,1.57,358.3,0.02,8.76
Canada,2006,2.448,0.022684211,8.937625263,352.8872859,CAN,2.47,349.32,0.02,8.47
Canada,2007,2.977206,0.028947368,8.990656842,367.6214596,CAN,3.01,363.91,0.03,8.33
Canada,2008,3.788514141,0.035,7.978966316,377.4877303,CAN,3.79,373.68,0.04,7.7
Canada,2009,6.641651515,0.109,8.942056842,368.6874051,CAN,6.64,364.96,0.1,10.48
Canada,2010,8.724191919,0.255,10.29755789,351.384803,CAN,8.72,347.87,0.25,12.52
Canada,2011,10.18857374,0.572,10.21378421,375.7237242,CAN,10.19,371.97,0.57,11.92
Canada,2012,11.31148788,0.881,10.91381895,380.2671364,CAN,11.31,376.46,0.87,12.89
Canada,2013,11.14544343,1.499,11.03561053,391.7888717,CAN,18.09,387.87,1.48,12.67
Canada,2014,12.8170697,2.12,9.795245263,382.5013788,CAN,22.54,378.68,2.1,11.34
Canada,2015,26.96639091,2.895,9.987178947,382.1932566,CAN,26.96,378.37,2.87,9.45
Canada,2016,30.93311717,4.032322222,11.35952316,385.4324253,CAN,30.93,381.58,3.99,10.9
Canada,2017,31.51361515,3.573738384,6.56206,394.5873848,CAN,31.51,390.64,3.54,6.52
Canada,2018,33.14446566,3.796969697,10.54160526,385.8939616,CAN,33.18,382.02,3.76,10.04
Canada,2019,32.6596697,4.216972727,10.26202105,379.6689263,CAN,32.66,377.98,4.08,9.89
Canada,2020,36.10247467,4.424325253,10.69488946,384.6719359,CAN,36.1,383.0,4.28,10.25
Chile,1990,0.0,0.0,0.963,8.941428,CHL,0.0,8.941,0.0,0.963
Chile,1991,0.0,0.0,1.033,13.135654,CHL,0.0,13.136,0.0,1.033
Chile,1992,0.0,0.0,1.743,16.74015,CHL,0.0,16.74,0.0,1.743
Chile,1993,0.0,0.0,1.75,17.217321,CHL,0.0,17.217,0.0,1.75
Chile,1994,0.0,0.0,1.786,16.985472,CHL,0.0,16.985,0.0,1.786
Chile,1995,0.0,0.0,1.879,18.413739,CHL,0.0,18.414,0.0,1.879
Chile,1996,0.0,0.0,1.738,16.873468,CHL,0.0,16.873,0.0,1.738
Chile,1997,0.0,0.0,1.743,18.943148,CHL,0.0,18.943,0.0,1.743
Chile,1998,0.0,0.0,1.161,15.937255,CHL,0.0,15.937,0.0,1.161
Chile,1999,0.0,0.0,1.45,13.577,CHL,0.0,13.577,0.0,1.45
Chile,2000,0.0,0.0,1.375,19.081,CHL,0.0,19.55,0.0,0.06
Chile,2001,0.007,0.0,1.683,21.68,CHL,0.01,20.79,0.0,0.06
Chile,2002,0.007,0.0,1.781,23.187,CHL,0.01,22.04,0.0,0.06
Chile,2003,0.007,0.0,1.695,22.603,CHL,0.01,21.46,0.0,0.06
Chile,2004,0.005,0.0,2.031,20.96933834,CHL,0.01,21.76,0.0,0.07
Chile,2005,0.007,0.0,1.79,25.5755,CHL,0.01,26.22,0.0,0.1
Chile,2006,0.007,0.0,1.431,28.21505008,CHL,0.01,28.84,0.0,0.1
Chile,2007,0.0112,0.0,2.696,22.33485911,CHL,0.01,22.9,0.0,0.16
Chile,2008,0.03812314,0.0,3.588221316,24.26614619,CHL,0.04,23.95,0.0,0.3
Chile,2009,0.07901422,0.0,3.391681816,25.17931053,CHL,0.08,25.04,0.0,1.61
Chile,2010,0.32532599,0.0,3.412477248,21.75947414,CHL,0.33,21.64,0.0,1.8
Chile,2011,0.33759564,0.0,4.314426102,20.51000509,CHL,0.34,20.94,0.0,2.09
Chile,2012,0.40838745,0.00034039,5.983173515,20.16202386,CHL,0.41,19.98,0.0,3.18
Chile,2013,0.545075566,0.00675656,6.896006202,19.90721056,CHL,0.55,19.68,0.01,4.77
Chile,2014,1.44312018,0.458712984,4.989873005,23.0450776,CHL,1.44,22.81,0.48,3.09
Chile,2015,2.11464801,1.360100279,5.566129616,23.62150692,CHL,2.12,23.4,1.24,1.69
Chile,2016,2.451839459,2.5502637,6.722216022,19.69072697,CHL,2.45,22.81,2.59,1.64
Chile,2017,3.625559357,3.895948315,7.449310113,21.32573088,CHL,3.52,20.89,3.84,1.7
Chile,2018,3.587894717,5.118720829,9.157251969,23.36676918,CHL,3.59,22.9,5.12,1.83
Chile,2019,4.895221294,6.300226399,9.546549543,21.44032717,CHL,4.9,20.67,6.14,1.96
Chile,2020,5.625540663,7.614843515,10.33838395,20.65732844,CHL,5.52,20.79,7.62,1.77
China,1990,0.002020202,0.002,0.064,126.7439726,CHN,0.002,126.744,0.002,0.064
China,1991,0.009090909,0.002,0.064,124.6889516,CHN,0.009,124.689,0.002,0.064
China,1992,0.131313131,0.003,0.113,130.6860774,CHN,0.131,130.686,0.003,0.113
China,1993,0.212121212,0.004,0.117,151.8461646,CHN,0.212,151.846,0.004,0.117
China,1994,0.383838384,0.005,0.46,167.428969,CHN,0.384,167.429,0.005,0.46
China,1995,0.616161616,0.007,3.014,190.58,CHN,0.616,190.58,0.007,3.014
China,1996,0.093939394,0.009,1.533,187.97,CHN,0.094,187.97,0.009,1.533
China,1997,0.197979798,0.011,2.722,195.98,CHN,0.198,195.98,0.011,2.722
China,1998,0.355555556,0.014,2.48,198.89,CHN,0.356,198.89,0.014,2.48
China,1999,0.473737374,0.017,2.52,196.58,CHN,0.474,196.58,0.017,2.52
China,2000,0.58989899,0.022,2.537,222.41,CHN,0.59,222.41,0.02,2.537
China,2001,0.719191919,0.031,2.554,277.43,CHN,0.72,277.43,0.03,2.554
China,2002,0.837373737,0.048,2.546,287.97,CHN,0.84,287.97,0.05,2.546
China,2003,0.996969697,0.064,2.536,283.68,CHN,1.0,283.68,0.06,2.536
China,2004,1.277777778,0.076,2.528,353.544,CHN,1.28,353.54,0.08,2.528
China,2005,1.946060606,0.084,5.322,397.017,CHN,1.95,397.02,0.08,5.322
China,2006,3.711818182,0.095,7.133,435.786,CHN,3.71,435.79,0.09,7.133
China,2007,5.479292929,0.114,9.863,485.264,CHN,5.48,485.26,0.11,9.863
China,2008,13.1,0.152,14.866,636.96,CHN,13.1,636.96,0.15,14.866
China,2009,27.61499783,0.279,20.85932,615.644,CHN,27.61,615.64,0.28,20.859
China,2010,49.39962,0.701,24.90023,711.38314,CHN,49.4,711.38,0.7,24.9
China,2011,74.1,2.61,27.632,688.045,CHN,74.1,688.04,2.61,27.632
China,2012,103.0499065,3.5945099,30.133,862.79411,CHN,103.05,862.79,3.59,30.133
China,2013,138.2641332,8.3738865,37.133,909.6122734,CHN,138.26,909.61,8.37,37.133
China,2014,159.7627,23.51216,46.26822,1059.69167,CHN,159.76,1059.69,23.51,46.268
China,2015,185.59144,39.48057,54.07029,1114.51541,CHN,185.59,1114.52,39.48,54.07
China,2016,240.8605,66.52795,62.134767,1153.2675,CHN,240.86,1153.27,66.53,62.135
China,2017,304.6,117.8,79.59748421,1165.065,CHN,304.6,1165.06,117.8,79.597
China,2018,365.8,176.9,93.7238,1198.887,CHN,365.8,1198.89,176.9,93.724
China,2019,405.3,224.0,112.7238,1272.538,CHN,405.3,1272.54,224.0,112.724
China,2020,466.5,261.1,135.5242,1322.009109,CHN,466.5,1322.01,261.1,135.524
Colombia,1990,0.0,0.0,0.274,27.495852,COL,0.0,27.496,0.0,0.274
Colombia,1991,0.0,0.0,0.269,27.72608,COL,0.0,27.726,0.0,0.269
Colombia,1992,0.0,0.0,0.34,22.280584,COL,0.0,22.281,0.0,0.34
Colombia,1993,0.0,0.0,0.389,27.856392,COL,0.0,27.856,0.0,0.389
Colombia,1994,0.0,0.0,0.444,32.058392,COL,0.0,32.058,0.0,0.444
Colombia,1995,0.0,0.0,0.477,31.9894,COL,0.0,31.989,0.0,0.477
Colombia,1996,0.0,0.0,0.496,35.28762418,COL,0.0,35.288,0.0,0.496
Colombia,1997,0.0,0.0,0.483,31.47576,COL,0.0,31.476,0.0,0.483
Colombia,1998,0.0,0.0,0.532,30.781684,COL,0.0,30.782,0.0,0.532
Colombia,1999,0.0,0.0,0.457,33.700658,COL,0.0,33.701,0.0,0.457
Colombia,2000,0.0,0.001835014,0.496,30.815718,COL,0.0,31.75,0.01,0.18
Colombia,2001,0.0,0.00266875,0.496,31.632658,COL,0.0,31.48,0.01,0.19
Colombia,2002,0.0,0.00465125,0.491,33.968038,COL,0.0,33.63,0.01,0.18
Colombia,2003,0.0,0.006405,0.495,36.17636,COL,0.0,35.81,0.01,0.17
Colombia,2004,0.05199,0.007951726,0.467,38.330058,COL,0.05,39.68,0.01,0.15
Colombia,2005,0.04948,0.00953125,0.503,39.220888,COL,0.05,39.4,0.01,0.17
Colombia,2006,0.062981393,0.0,0.519726086,42.55789177,COL,0.06,42.31,0.01,0.21
Colombia,2007,0.049890975,0.0,0.507136401,44.24198163,COL,0.05,44.0,0.01,0.19
Colombia,2008,0.053918167,0.0,0.509349325,46.16088281,COL,0.05,45.94,0.01,0.17
Colombia,2009,0.057707814,0.0,1.003287304,40.83736603,COL,0.06,40.64,0.01,0.35
Colombia,2010,0.03856992,0.0,1.109982319,40.55746263,COL,0.04,40.0,0.01,0.63
Colombia,2011,0.041271945,0.0,1.378387732,48.42747813,COL,0.04,48.39,0.01,0.41
Colombia,2012,0.054854711,0.0,1.476058577,47.58170976,COL,0.05,47.11,0.01,0.51
Colombia,2013,0.057624803,0.0,1.346433721,44.36279007,COL,0.06,49.76,0.01,0.83
Colombia,2014,0.070230298,0.0,1.728923016,44.7419634,COL,0.07,47.39,0.01,0.93
Colombia,2015,0.068377448,0.0,1.82290013,44.68190237,COL,0.07,48.08,0.01,1.28
Colombia,2016,0.050887341,0.0,1.993804335,46.78792653,COL,0.05,48.6,0.01,1.24
Colombia,2017,0.003071419,0.0,1.991259284,57.3419,COL,0.0,60.82,0.01,0.96
Colombia,2018,0.055437176,0.011999821,2.119029289,56.64701407,COL,0.04,59.33,0.02,1.04
Colombia,2019,0.063324063,0.131226024,2.439808308,54.14455518,COL,0.06,53.99,0.14,1.16
Colombia,2020,0.029023529,0.179402549,2.434662091,43.99338707,COL,0.06,45.82,0.19,1.28
Croatia,1990,0.0,0.0,0.0,3.805,HRV,0.0,3.92,0.0,0.01
Croatia,1991,0.0,0.0,0.0,5.881,HRV,0.0,5.53,0.0,0.01
Croatia,1992,0.0,0.0,0.006,4.349,HRV,0.0,4.35,0.0,0.01
Croatia,1993,0.0,0.0,0.019,4.55,HRV,0.0,4.55,0.0,0.02
Croatia,1994,0.0,0.0,0.006,5.435,HRV,0.0,5.43,0.0,0.01
Croatia,1995,0.0,0.0,0.005,5.683,HRV,0.0,5.68,0.0,0.01
Croatia,1996,0.0,0.0,0.01,7.863,HRV,0.0,7.86,0.0,0.01
Croatia,1997,0.0,0.0,0.002,5.853,HRV,0.0,5.85,0.0,0.0
Croatia,1998,0.0,0.0,0.005,6.022,HRV,0.0,6.02,0.0,0.01
Croatia,1999,0.0,0.0,0.002,7.327,HRV,0.0,7.33,0.0,0.01
Croatia,2000,0.0,0.0,0.001,6.453,HRV,0.0,6.45,0.0,0.0
Croatia,2001,0.0,0.0,0.0,7.181,HRV,0.0,7.18,0.0,0.0
Croatia,2002,0.0,0.0,0.0,5.851,HRV,0.0,5.85,0.0,0.0
Croatia,2003,0.0,0.0,0.0,5.458,HRV,0.0,5.46,0.0,0.0
Croatia,2004,0.002,0.0,0.004,7.627,HRV,0.0,7.63,0.0,0.0
Croatia,2005,0.01,0.0,0.014,7.036,HRV,0.01,7.04,0.0,0.01
Croatia,2006,0.019,0.0,0.011,6.617,HRV,0.02,6.62,0.0,0.01
Croatia,2007,0.035,0.0,0.007,4.7,HRV,0.03,4.7,0.0,0.01
Croatia,2008,0.04,0.0,0.021,5.781,HRV,0.04,5.78,0.0,0.02
Croatia,2009,0.054,1.6464e-05,0.025,7.409,HRV,0.05,7.41,0.0,0.02
Croatia,2010,0.139,1.6464e-05,0.033,9.126,HRV,0.14,9.13,0.0,0.03
Croatia,2011,0.201,1.6464e-05,0.055,5.033,HRV,0.2,5.03,0.0,0.05
Croatia,2012,0.329,0.002,0.094,4.837,HRV,0.33,4.84,0.0,0.09
Croatia,2013,0.517,0.011293959,0.125,8.622,HRV,0.52,8.62,0.01,0.13
Croatia,2014,0.73,0.035,0.165,9.007,HRV,0.73,9.01,0.04,0.16
Croatia,2015,0.796,0.057,0.266,6.391,HRV,0.8,6.39,0.06,0.27
Croatia,2016,1.014,0.066,0.431,6.853,HRV,1.01,6.85,0.07,0.43
Croatia,2017,1.204,0.0787,0.5256,5.3074,HRV,1.2,5.31,0.08,0.53
Croatia,2018,1.3354,0.0749,0.6701,7.7009,HRV,1.34,7.7,0.07,0.67
Croatia,2019,1.4673,0.0831,0.9703,5.8261,HRV,1.47,5.83,0.08,0.97
Croatia,2020,1.732291574,0.084059115,1.068581799,5.667144228,HRV,1.72,5.66,0.1,1.07
Cyprus,1990,0.0,0.0,0.0,0.0,CYP,0.0,0.0,0.0,0.0
Cyprus,1991,0.0,0.0,0.0,0.0,CYP,0.0,0.0,0.0,0.0
Cyprus,1992,0.0,0.0,0.0,0.0,CYP,0.0,0.0,0.0,0.0
Cyprus,1993,0.0,0.0,0.0,0.0,CYP,0.0,0.0,0.0,0.0
Cyprus,1994,0.0,0.0,0.0,0.0,CYP,0.0,0.0,0.0,0.0
Cyprus,1995,0.0,0.0,0.0,0.0,CYP,0.0,0.0,0.0,0.0
Cyprus,1996,0.0,0.0,0.0,0.0,CYP,0.0,0.0,0.0,0.0
Cyprus,1997,0.0,0.0,0.0,0.0,CYP,0.0,0.0,0.0,0.0
Cyprus,1998,0.0,0.0,0.0,0.0,CYP,0.0,0.0,0.0,0.0
Cyprus,1999,0.0,0.0,0.0,0.0,CYP,0.0,0.0,0.0,0.0
Cyprus,2000,0.0,0.0,0.0,0.0,CYP,0.0,0.0,0.0,0.0
Cyprus,2001,0.0,0.0,0.0,0.0,CYP,0.0,0.0,0.0,0.0
Cyprus,2002,0.0,0.0,0.0,0.0,CYP,0.0,0.0,0.0,0.0
Cyprus,2003,0.0,0.0,0.0,0.0,CYP,0.0,0.0,0.0,0.0
Cyprus,2004,0.000355,0.0004,0.0,0.0,CYP,0.0,0.0,0.0,0.0
Cyprus,2005,0.000355,0.000566,0.0,0.0,CYP,0.0,0.0,0.0,0.0
Cyprus,2006,0.000355,0.001002,0.000155,0.0,CYP,0.0,0.0,0.0,0.0
Cyprus,2007,0.000356,0.001733,0.0014,0.0,CYP,0.0,0.0,0.0,0.0
Cyprus,2008,0.000356,0.003,0.012,0.0,CYP,0.0,0.0,0.0,0.01
Cyprus,2009,0.000356,0.004,0.027,0.0,CYP,0.0,0.0,0.0,0.03
Cyprus,2010,0.031,0.007,0.035,0.0,CYP,0.03,0.0,0.01,0.04
Cyprus,2011,0.114,0.012,0.052,0.0,CYP,0.11,0.0,0.01,0.05
Cyprus,2012,0.185,0.022,0.05,0.0,CYP,0.19,0.0,0.02,0.05
Cyprus,2013,0.231,0.047,0.049,0.0,CYP,0.23,0.0,0.05,0.05
Cyprus,2014,0.1839,0.0836,0.0505,0.0,CYP,0.18,0.0,0.08,0.05
Cyprus,2015,0.221857,0.126659,0.051236,0.0,CYP,0.22,0.0,0.13,0.05
Cyprus,2016,0.226701,0.145937,0.052021,0.0,CYP,0.23,0.0,0.15,0.05
Cyprus,2017,0.21145,0.17202,0.05175,0.0,CYP,0.21,0.0,0.17,0.05
Cyprus,2018,0.22061,0.19183,0.05136,0.0,CYP,0.22,0.0,0.2,0.06
Cyprus,2019,0.238565,0.218267,0.05792,0.0,CYP,0.24,0.0,0.22,0.06
Cyprus,2020,0.239983,0.324875,0.05981,0.0,CYP,0.24,0.0,0.3,0.06
Czechia,1990,0.0,0.0,0.0,1.161,CZE,0.0,1.16,0.0,0.0
Czechia,1991,0.0,0.0,0.0,1.089,CZE,0.0,1.09,0.0,0.0
Czechia,1992,0.0,0.0,0.0,1.402,CZE,0.0,1.4,0.0,0.0
Czechia,1993,0.0,0.0,0.221,1.369,CZE,0.0,1.37,0.0,0.16
Czechia,1994,0.0,0.0,0.309,1.46,CZE,0.0,1.46,0.0,0.32
Czechia,1995,0.0,0.0,0.405,2.002,CZE,0.0,2.0,0.0,0.41
Czechia,1996,0.0,0.0,0.292,1.969,CZE,0.0,1.97,0.0,0.29
Czechia,1997,0.0,0.0,0.494,1.699,CZE,0.0,1.7,0.0,0.49
Czechia,1998,0.0,0.0,0.587,1.396,CZE,0.0,1.4,0.0,0.59
Czechia,1999,0.0,0.0,0.683,1.681,CZE,0.0,1.68,0.0,0.68
Czechia,2000,0.0,0.0,0.517,1.758,CZE,0.0,1.76,0.0,0.52
Czechia,2001,0.0002,0.0,0.514,2.054,CZE,0.0,2.05,0.0,0.52
Czechia,2002,0.0016,0.0,0.494,2.492,CZE,0.0,2.49,0.0,0.5
Czechia,2003,0.0039,0.0,0.49,1.383,CZE,0.0,1.38,0.0,0.49
